timestamp,severity,if_anomaly,root_cause,recommended_action,packet_loss_ratio
8,critical,0,congestion,load_balancing + traffic_throttling,1.0
8,degraded,0,congestion,load_balancing + traffic_throttling,0.6286
8,critical,1,mobility,handover_optimization + beam_tracking,0.979
8,critical,1,mobility,handover_optimization + beam_tracking,1.0
8,degraded,1,interference,frequency_reallocation + power_control,0.4646
8,degraded,1,interference,frequency_reallocation + power_control,0.1479
8,degraded,1,interference,frequency_reallocation + power_control,0.1479
8,degraded,1,interference,frequency_reallocation + power_control,0.1479
8,degraded,1,interference,frequency_reallocation + power_control,0.1479
8,degraded,1,interference,frequency_reallocation + power_control,0.1479
8,degraded,1,interference,frequency_reallocation + power_control,0.4646
8,degraded,1,interference,frequency_reallocation + power_control,0.4646
9,degraded,0,combined/other,multi-action (reroute + prioritize),0.0498
9,degraded,1,interference,frequency_reallocation + power_control,0.0611
9,degraded,0,combined/other,multi-action (reroute + prioritize),0.0789
9,degraded,0,interference,frequency_reallocation + power_control,0.0466
9,degraded,0,combined/other,multi-action (reroute + prioritize),0.0746
9,degraded,0,interference,frequency_reallocation + power_control,0.0179
9,degraded,1,mobility,handover_optimization + beam_tracking,0.0713
9,degraded,1,mobility,handover_optimization + beam_tracking,0.0328
9,degraded,0,combined/other,multi-action (reroute + prioritize),0.0802
9,degraded,1,interference,frequency_reallocation + power_control,0.0839
9,degraded,0,combined/other,multi-action (reroute + prioritize),0.1525
9,degraded,0,interference,frequency_reallocation + power_control,0.0942
9,degraded,0,combined/other,multi-action (reroute + prioritize),0.1458
9,degraded,0,interference,frequency_reallocation + power_control,0.1024
9,degraded,0,mobility,handover_optimization + beam_tracking,0.0911
9,degraded,0,mobility,handover_optimization + beam_tracking,0.1413
9,degraded,0,combined/other,multi-action (reroute + prioritize),0.3919
9,degraded,0,interference,frequency_reallocation + power_control,0.3313
9,degraded,0,combined/other,multi-action (reroute + prioritize),0.304
9,degraded,0,interference,frequency_reallocation + power_control,0.2759
9,degraded,0,combined/other,multi-action (reroute + prioritize),0.2963
9,degraded,0,interference,frequency_reallocation + power_control,0.3729
9,degraded,0,mobility,handover_optimization + beam_tracking,0.239
9,degraded,0,mobility,handover_optimization + beam_tracking,0.2784
9,degraded,0,congestion,load_balancing + traffic_throttling,0.5719
9,degraded,0,congestion,load_balancing + traffic_throttling,0.6893
9,degraded,0,congestion,load_balancing + traffic_throttling,0.6092
9,degraded,0,congestion,load_balancing + traffic_throttling,0.894
9,degraded,0,congestion,load_balancing + traffic_throttling,0.6118
9,critical,0,congestion,load_balancing + traffic_throttling,0.9984
9,degraded,0,mobility,handover_optimization + beam_tracking,0.8437
9,degraded,1,mobility,handover_optimization + beam_tracking,0.8943
9,degraded,0,congestion,load_balancing + traffic_throttling,0.8011
9,degraded,0,congestion,load_balancing + traffic_throttling,0.7188
9,degraded,0,congestion,load_balancing + traffic_throttling,0.8816
9,critical,0,congestion,load_balancing + traffic_throttling,0.9161
9,critical,1,congestion,load_balancing + traffic_throttling,0.9352
9,critical,1,congestion,load_balancing + traffic_throttling,0.9396
9,degraded,1,mobility,handover_optimization + beam_tracking,0.8157
9,critical,1,mobility,handover_optimization + beam_tracking,1.0
9,degraded,1,interference,frequency_reallocation + power_control,0.4069
9,degraded,1,interference,frequency_reallocation + power_control,0.1325
9,degraded,1,interference,frequency_reallocation + power_control,0.1325
9,degraded,1,interference,frequency_reallocation + power_control,0.1325
9,degraded,1,interference,frequency_reallocation + power_control,0.1325
9,degraded,1,interference,frequency_reallocation + power_control,0.1325
9,degraded,1,interference,frequency_reallocation + power_control,0.4069
9,degraded,1,interference,frequency_reallocation + power_control,0.4069
10,degraded,0,combined/other,multi-action (reroute + prioritize),0.0253
10,degraded,0,interference,frequency_reallocation + power_control,0.0319
10,degraded,0,combined/other,multi-action (reroute + prioritize),0.077
10,degraded,0,interference,frequency_reallocation + power_control,0.0525
10,degraded,0,combined/other,multi-action (reroute + prioritize),0.0498
10,degraded,0,interference,frequency_reallocation + power_control,0.0234
10,degraded,1,mobility,handover_optimization + beam_tracking,0.015
10,degraded,1,mobility,handover_optimization + beam_tracking,0.0524
10,degraded,0,combined/other,multi-action (reroute + prioritize),0.1512
10,degraded,1,interference,frequency_reallocation + power_control,0.1505
10,degraded,0,combined/other,multi-action (reroute + prioritize),0.1108
10,degraded,0,interference,frequency_reallocation + power_control,0.1472
10,degraded,0,combined/other,multi-action (reroute + prioritize),0.1518
10,degraded,0,interference,frequency_reallocation + power_control,0.145
10,degraded,0,mobility,handover_optimization + beam_tracking,0.0874
10,degraded,0,mobility,handover_optimization + beam_tracking,0.1524
10,degraded,0,combined/other,multi-action (reroute + prioritize),0.4035
10,degraded,0,interference,frequency_reallocation + power_control,0.4745
10,degraded,0,combined/other,multi-action (reroute + prioritize),0.4297
10,degraded,0,interference,frequency_reallocation + power_control,0.3201
10,degraded,0,combined/other,multi-action (reroute + prioritize),0.3248
10,degraded,0,interference,frequency_reallocation + power_control,0.2797
10,degraded,0,mobility,handover_optimization + beam_tracking,0.2271
10,degraded,0,mobility,handover_optimization + beam_tracking,0.2846
10,degraded,0,congestion,load_balancing + traffic_throttling,0.7847
10,critical,0,congestion,load_balancing + traffic_throttling,1.0
10,degraded,1,congestion,load_balancing + traffic_throttling,0.7185
10,degraded,0,congestion,load_balancing + traffic_throttling,0.7179
10,degraded,0,congestion,load_balancing + traffic_throttling,0.8885
10,degraded,0,congestion,load_balancing + traffic_throttling,0.7146
10,degraded,0,mobility,handover_optimization + beam_tracking,0.7932
10,degraded,0,mobility,handover_optimization + beam_tracking,0.6998
10,degraded,1,congestion,load_balancing + traffic_throttling,0.7023
10,degraded,1,congestion,load_balancing + traffic_throttling,0.8273
10,degraded,0,congestion,load_balancing + traffic_throttling,0.6508
10,degraded,0,congestion,load_balancing + traffic_throttling,0.6372
10,critical,0,congestion,load_balancing + traffic_throttling,0.9016
10,degraded,0,congestion,load_balancing + traffic_throttling,0.7242
10,critical,1,mobility,handover_optimization + beam_tracking,0.9706
10,degraded,1,mobility,handover_optimization + beam_tracking,0.7343
10,degraded,1,interference,frequency_reallocation + power_control,0.2133
10,degraded,1,interference,frequency_reallocation + power_control,0.0809
10,degraded,1,interference,frequency_reallocation + power_control,0.0809
10,degraded,1,interference,frequency_reallocation + power_control,0.0809
10,degraded,1,interference,frequency_reallocation + power_control,0.0809
10,degraded,1,interference,frequency_reallocation + power_control,0.0809
10,degraded,1,interference,frequency_reallocation + power_control,0.2133
10,degraded,1,interference,frequency_reallocation + power_control,0.2133
11,degraded,1,combined/other,multi-action (reroute + prioritize),0.0726
11,degraded,0,interference,frequency_reallocation + power_control,0.0056
11,degraded,0,combined/other,multi-action (reroute + prioritize),0.0101
11,degraded,0,interference,frequency_reallocation + power_control,0.0363
11,degraded,0,combined/other,multi-action (reroute + prioritize),0.0431
11,degraded,0,interference,frequency_reallocation + power_control,0.0383
11,degraded,1,mobility,handover_optimization + beam_tracking,0.0652
11,degraded,1,mobility,handover_optimization + beam_tracking,0.0228
11,degraded,0,combined/other,multi-action (reroute + prioritize),0.0826
11,degraded,0,interference,frequency_reallocation + power_control,0.1565
11,degraded,0,combined/other,multi-action (reroute + prioritize),0.1518
11,degraded,0,interference,frequency_reallocation + power_control,0.1074
11,degraded,0,combined/other,multi-action (reroute + prioritize),0.1597
11,degraded,0,interference,frequency_reallocation + power_control,0.1563
11,degraded,0,mobility,handover_optimization + beam_tracking,0.1304
11,degraded,0,mobility,handover_optimization + beam_tracking,0.1167
11,degraded,0,combined/other,multi-action (reroute + prioritize),0.3277
11,degraded,0,interference,frequency_reallocation + power_control,0.3576
11,degraded,0,combined/other,multi-action (reroute + prioritize),0.2121
11,degraded,0,interference,frequency_reallocation + power_control,0.2111
11,degraded,0,combined/other,multi-action (reroute + prioritize),0.3258
11,degraded,0,interference,frequency_reallocation + power_control,0.3186
11,degraded,0,mobility,handover_optimization + beam_tracking,0.2576
11,degraded,0,mobility,handover_optimization + beam_tracking,0.4928
11,degraded,0,congestion,load_balancing + traffic_throttling,0.6256
11,degraded,0,congestion,load_balancing + traffic_throttling,0.7801
11,degraded,0,congestion,load_balancing + traffic_throttling,0.7581
11,degraded,0,congestion,load_balancing + traffic_throttling,0.5834
11,degraded,0,congestion,load_balancing + traffic_throttling,0.7226
11,critical,0,congestion,load_balancing + traffic_throttling,1.0
11,degraded,0,mobility,handover_optimization + beam_tracking,0.5899
11,critical,1,mobility,handover_optimization + beam_tracking,0.985
11,degraded,0,congestion,load_balancing + traffic_throttling,0.7537
11,degraded,0,congestion,load_balancing + traffic_throttling,0.7409
11,degraded,0,congestion,load_balancing + traffic_throttling,0.7253
11,degraded,0,congestion,load_balancing + traffic_throttling,0.6745
11,degraded,1,congestion,load_balancing + traffic_throttling,0.6603
11,critical,1,congestion,load_balancing + traffic_throttling,0.9446
11,degraded,1,mobility,handover_optimization + beam_tracking,0.7775
11,critical,1,mobility,handover_optimization + beam_tracking,1.0
11,degraded,1,interference,frequency_reallocation + power_control,0.4288
11,degraded,1,interference,frequency_reallocation + power_control,0.1384
11,degraded,1,interference,frequency_reallocation + power_control,0.1384
11,degraded,1,interference,frequency_reallocation + power_control,0.1384
11,degraded,1,interference,frequency_reallocation + power_control,0.1384
11,degraded,1,interference,frequency_reallocation + power_control,0.1384
11,degraded,1,interference,frequency_reallocation + power_control,0.4288
11,degraded,1,interference,frequency_reallocation + power_control,0.4288
12,degraded,1,combined/other,multi-action (reroute + prioritize),0.0227
12,degraded,0,interference,frequency_reallocation + power_control,0.0396
12,degraded,1,combined/other,multi-action (reroute + prioritize),0.0154
12,degraded,0,interference,frequency_reallocation + power_control,0.0221
12,degraded,0,combined/other,multi-action (reroute + prioritize),0.0315
12,degraded,0,interference,frequency_reallocation + power_control,0.0219
12,degraded,1,mobility,handover_optimization + beam_tracking,0.0792
12,degraded,1,mobility,handover_optimization + beam_tracking,0.0464
12,degraded,0,combined/other,multi-action (reroute + prioritize),0.084
12,degraded,0,interference,frequency_reallocation + power_control,0.1368
12,degraded,0,combined/other,multi-action (reroute + prioritize),0.1026
12,degraded,0,interference,frequency_reallocation + power_control,0.0811
12,degraded,0,combined/other,multi-action (reroute + prioritize),0.1152
12,degraded,0,interference,frequency_reallocation + power_control,0.1249
12,degraded,0,mobility,handover_optimization + beam_tracking,0.1544
12,degraded,0,mobility,handover_optimization + beam_tracking,0.0889
12,degraded,0,combined/other,multi-action (reroute + prioritize),0.4445
12,degraded,0,interference,frequency_reallocation + power_control,0.3351
12,degraded,0,combined/other,multi-action (reroute + prioritize),0.4758
12,degraded,0,interference,frequency_reallocation + power_control,0.4528
12,degraded,0,combined/other,multi-action (reroute + prioritize),0.3759
