window_idx,true_label,root_cause,recommended_action,score_isolation_forest,score_copod,score_xgboost_supervised
5129,0,subtle_anomaly,monitor closely + collect more contextual data,0.4078122305563053,52.446306388913705,8.451765e-05
5130,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4225322949004945,58.85083942300219,0.9996773
5131,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.3990063935907615,50.07633688638364,0.9997962
5132,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4203747873688163,51.407857887231465,0.9982981
5133,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4188537007711354,54.51017486674675,0.9997749
5134,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4255432875488648,56.56539899973463,0.99992716
5135,0,subtle_anomaly,monitor closely + collect more contextual data,0.3730049866708664,39.79234619063874,0.0003272166
5136,0,subtle_anomaly,monitor closely + collect more contextual data,0.4146978253126707,52.390583390916966,2.6424259e-05
5137,1,collective_anomaly,investigate multivariate patterns + check correlated KPIs,0.5265924875701682,102.54728819581976,0.99992967
5138,0,subtle_anomaly,monitor closely + collect more contextual data,0.4446481950623912,49.01196574968623,0.00023996927
5139,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4651070158028155,67.8539645201634,0.99987936
5140,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4564711262084175,76.95857320865615,0.9994924
5141,1,collective_anomaly,investigate multivariate patterns + check correlated KPIs,0.5550091214092711,107.39839731757016,0.9999523
5142,0,subtle_anomaly,monitor closely + collect more contextual data,0.4060194238442336,50.56341894714834,0.00037770922
5143,0,subtle_anomaly,monitor closely + collect more contextual data,0.4118013460395744,50.67110592131965,0.00067297404
5144,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.3857201357755556,45.22243333211352,0.9998889
5145,0,subtle_anomaly,monitor closely + collect more contextual data,0.4264364404785841,51.48837318973,4.1340445e-05
5146,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4411344334899223,56.35209954349842,0.99996436
5147,0,subtle_anomaly,monitor closely + collect more contextual data,0.4052284453038137,53.15359279361439,0.00029647985
5148,1,collective_anomaly,investigate multivariate patterns + check correlated KPIs,0.4905125046101805,89.70856774992909,0.9998903
5149,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.407400020630733,51.77943286033359,0.9998535
5150,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4025646204511108,49.54328534173196,0.9998927
5151,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.444847664648605,63.033834609831786,0.99947804
5152,0,subtle_anomaly,monitor closely + collect more contextual data,0.4133630858014082,52.053529086127575,7.89283e-05
5153,0,subtle_anomaly,monitor closely + collect more contextual data,0.4686179181795837,65.29514876304381,0.0005627673
5154,0,subtle_anomaly,monitor closely + collect more contextual data,0.4251300388304109,54.90737090431832,0.00079518376
5155,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4194530626453286,48.64361666519591,0.9816949
5156,0,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.3973298399483135,50.069298770439005,0.0039404756
5157,0,subtle_anomaly,monitor closely + collect more contextual data,0.467076595451856,68.31831976794416,0.00013300325
5158,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4249743637903722,51.452480697544296,0.99988556
5159,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4795379837024098,75.07602235227546,0.9915971
5160,0,subtle_anomaly,monitor closely + collect more contextual data,0.4411000661113728,56.827043107724926,0.001784084
5161,0,subtle_anomaly,monitor closely + collect more contextual data,0.4098434425595068,47.34841298336048,0.0030042543
5162,1,collective_anomaly,investigate multivariate patterns + check correlated KPIs,0.515900075865341,83.29687804246984,0.99949074
5163,0,subtle_anomaly,monitor closely + collect more contextual data,0.4120969669667967,51.10120804756223,0.00024427354
5164,0,subtle_anomaly,monitor closely + collect more contextual data,0.3966557869316841,48.51179266893422,7.3770934e-05
5165,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4119051476304302,58.77279530349413,0.99995816
5166,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4299829143764468,58.59941194860368,0.9999074
5167,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4071133411914581,54.364121760139,0.99982786
5168,0,subtle_anomaly,monitor closely + collect more contextual data,0.4493999982026108,64.30093528233121,9.674605e-05
5169,0,subtle_anomaly,monitor closely + collect more contextual data,0.3882661931313453,46.30319799536691,0.0041826866
5170,0,subtle_anomaly,monitor closely + collect more contextual data,0.4420475574362371,60.46120699831346,4.7181882e-05
5171,0,subtle_anomaly,monitor closely + collect more contextual data,0.4430912248651767,61.93978299385323,0.00019001342
5172,0,subtle_anomaly,monitor closely + collect more contextual data,0.4229996217688289,53.765243605111344,0.00043942552
5173,0,subtle_anomaly,monitor closely + collect more contextual data,0.4274182213531561,58.48522138985975,0.000152853
5174,0,subtle_anomaly,monitor closely + collect more contextual data,0.4105697399491733,51.43793646645194,0.00024111668
5175,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4477759330160253,60.497134123065486,0.99996984
5176,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4619030191532309,67.42177458821706,0.99994516
5177,0,subtle_anomaly,monitor closely + collect more contextual data,0.4244734482535355,56.34051084086786,0.000879227
5178,0,subtle_anomaly,monitor closely + collect more contextual data,0.3815708635046566,43.14513205788371,0.00011388725
5179,0,subtle_anomaly,monitor closely + collect more contextual data,0.4414807236859245,71.36540285320885,0.00066984823
5180,0,subtle_anomaly,monitor closely + collect more contextual data,0.4339172026399217,60.15316336310296,8.7535045e-05
5181,0,subtle_anomaly,monitor closely + collect more contextual data,0.4292985035528267,52.22114109369263,0.0030357144
5182,0,subtle_anomaly,monitor closely + collect more contextual data,0.4289219569125939,56.07895396292392,0.00022806614
5183,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4174541877144129,57.28272741503052,0.9999237
5184,0,subtle_anomaly,monitor closely + collect more contextual data,0.4170785921483009,49.2620516406087,0.0016502724
5185,0,subtle_anomaly,monitor closely + collect more contextual data,0.4120875132823077,50.84633896298958,3.1096843e-05
5186,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4094161725150738,48.19649990807901,0.9816667
5187,0,subtle_anomaly,monitor closely + collect more contextual data,0.4226194326640123,52.39755876431104,0.0010424034
5188,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4454216387975195,54.64858061319031,0.9999293
5189,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4046504163557418,48.4819619255098,0.9961099
5190,0,subtle_anomaly,monitor closely + collect more contextual data,0.4140551536466615,45.52289634314521,0.0011063773
5191,0,subtle_anomaly,monitor closely + collect more contextual data,0.3691624549332708,40.670844693279214,0.0005339419
5192,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4271612923039241,54.244634708829096,0.9999391
5193,0,subtle_anomaly,monitor closely + collect more contextual data,0.410564976561997,51.24710897536135,0.00014436817
5194,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4159863884565083,58.0104507004991,0.99995625
5195,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4430270242262916,61.35142519001119,0.99997175
5196,0,subtle_anomaly,monitor closely + collect more contextual data,0.4025105310852577,50.49205144051208,0.006205431
5197,1,subtle_anomaly,monitor closely + collect more contextual data,0.4321868424986786,55.57339808351104,0.45717236
5198,0,subtle_anomaly,monitor closely + collect more contextual data,0.3804517308532,48.598060361254745,0.00044979004
5199,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4409559891775851,63.72787638060323,0.99990976
5200,0,subtle_anomaly,monitor closely + collect more contextual data,0.3888259332614629,48.24069498181442,0.000415125
5201,1,collective_anomaly,investigate multivariate patterns + check correlated KPIs,0.5134906779428948,102.14098127804014,0.9999107
5202,0,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.3987969195479976,51.91933084095485,0.15254739
5203,0,subtle_anomaly,monitor closely + collect more contextual data,0.4474065197765879,63.85905665184493,0.00019534885
5204,0,subtle_anomaly,monitor closely + collect more contextual data,0.4016285616126789,55.022702613240654,0.000106365354
5205,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4358035533106081,63.40584319714674,0.999926
5206,0,subtle_anomaly,monitor closely + collect more contextual data,0.4130493600836155,53.756207813133656,0.00049298524
5207,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4296560791010811,65.31511259784983,0.9999778
5208,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4062467938698777,47.232795003459366,0.9952899
5209,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.3994155695389448,46.10769495578723,0.9985763
5210,0,subtle_anomaly,monitor closely + collect more contextual data,0.4265988328226852,58.44992758088969,6.012546e-05
5211,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4296230879956726,51.93540367477614,0.99996495
5212,0,subtle_anomaly,monitor closely + collect more contextual data,0.4179651917145114,56.47053434793702,0.006208699
5213,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4159296739801821,53.401611166236094,0.99665606
5214,0,subtle_anomaly,monitor closely + collect more contextual data,0.4435220550993255,56.79077469552378,0.00012510932
5215,0,subtle_anomaly,monitor closely + collect more contextual data,0.4324211563397474,62.96410365163411,0.00079092575
5216,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4205275279655613,48.84368939103141,0.9740044
5217,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4110874136813657,49.096116895898426,0.9995716
5218,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4180974856348824,58.00726162429496,0.99934393
5219,0,subtle_anomaly,monitor closely + collect more contextual data,0.3937551932139815,46.9701193804574,6.128507e-05
5220,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.3999393539734141,47.52658092752908,0.9996159
5221,0,collective_anomaly,investigate multivariate patterns + check correlated KPIs,0.5478002404549843,106.53085409281996,0.0037442395
5222,0,subtle_anomaly,monitor closely + collect more contextual data,0.4457418055500003,59.4579606048808,5.089726e-05
5223,0,subtle_anomaly,monitor closely + collect more contextual data,0.3935451692358154,44.991428555472616,0.0003179762
5224,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4465361588385263,57.322990664247634,0.99978644
5225,0,subtle_anomaly,monitor closely + collect more contextual data,0.4184320117927284,57.755854136969965,2.4394578e-05
5226,0,subtle_anomaly,monitor closely + collect more contextual data,0.4224913317837172,52.8102658116244,0.00021023117
5227,0,subtle_anomaly,monitor closely + collect more contextual data,0.3999414495613198,50.874613705127736,0.00021337607
5228,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4689421280527256,62.75538650547569,0.9999554
5229,0,subtle_anomaly,monitor closely + collect more contextual data,0.4322104466300223,55.79637785936293,0.0009488703
5230,0,subtle_anomaly,monitor closely + collect more contextual data,0.4153227516512193,52.52196319232447,0.004084596
